Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
DCTPBIUMHVNXPO-ZZUUDALFNA-N,CHEMBL540685,1509,N,4.85,chembl20,571911,9606,CTSD,998,C=1(C(N[C@@H](CC2=CC=CC=C2)[C@@H](CNCC3=CC=CC(=C3)OC)O)=O)C=C4N=S(=CCN5C4=C(C(=C5)CC)C1)(O)O
WQHZROCXTAISEJ-GCHJRKMONA-N,CHEMBL553699,1509,A,5.92,chembl20,571911,9606,CTSD,998,[C@@H](NC(C=1C=C2C(=C(C1)NCC)CCCS(N2C)(=O)=O)=O)([C@H](O)CNCC=3C=C(C=CC3)C(F)(F)F)CC4=CC=CC=C4
BMEKUXOGGFWZHX-DXNMAOBQNA-N,CHEMBL114167,1509,A,6.96,chembl20,45155,9606,CTSD,998,C(N[C@H]([C@H](CC(=O)NCCCC)O)CC(C)C)([C@@H](NC(=O)COC=1C=C2C=CC=CC2=CC1)C3=CC=CC=C3)=O
BMEKUXOGGFWZHX-QOLJJZGSNA-N,CHEMBL77681,1509,A,6.96,chembl20,45324,9606,CTSD,998,C(NC(C(CC(=O)NCCCC)O)CC(C)C)([C@@H](NC(=O)COC=1C=C2C=CC=CC2=CC1)C3=CC=CC=C3)=O
BPAQPSPAKQECRH-RKBYZMGFNA-N,11846304,1509,A,6.74473,pubchem,266640,9606,CTSD,998,S1C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(OC(C)(C)C)=O)CSCCCC1)C)[C@@H](O)C[C@@H](C)C(=O)NCCCC
BMQJKKVTZWLAMZ-BDDPLXFWNA-N,CHEMBL567026,1509,A,5.64,chembl20,595447,9606,CTSD,998,C1C[C@@](NC[C@@H](O)[C@@H](NC(=O)C)CC=2C=C(F)C=C(C2)F)(C3=CC=CC(=C3)C(C)(C)C)CNC1=S(=C)(O)O
BIFXFADRRVXKMW-GUFYJHDTNA-N,CHEMBL556747,1509,A,6.0,chembl20,571911,9606,CTSD,998,[C@@H](NC(C1=CC=2N(S(CN3C=C(C(C32)=C1)CC)(=O)=O)C)=O)([C@H](O)CNCC4=CC=CC(=C4)OC)CC=5C=CC=CC5
CGYHWAGHBNRYKO-LKLMLMSKNA-N,CHEMBL307156,1509,A,6.25,chembl20,45324,9606,CTSD,998,C(NC(C(CC(=O)NCCCC)O)CC(C)C)([C@@H](NC(=O)COC=1C=C2C=CC=CC2=CC1)[C@H](CC)C)O
AFFLBRXMACQRSP-RKBYZMGFNA-N,11846966,1509,A,6.72125,pubchem,266640,9606,CTSD,998,S1C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(OC(C)(C)C)=O)CSCC=CC1)C)[C@@H](O)C[C@@H](C)C(=O)NCCCC
BKJAHVKDVOINBT-GUFYJHDTNA-N,CHEMBL553387,1509,A,5.53,chembl20,571911,9606,CTSD,998,CCC=1C2=CC(=CC=3N(S(CCN(C1)C32)(=O)=O)C(C)C)C(=O)N[C@@H](CC4=CC=CC=C4)[C@H](O)CNC5CCOCC5
BLKHGZANZRGYRY-YNHWIWLWNA-N,CHEMBL74562,1509,A,5.62,chembl20,45324,9606,CTSD,998,C(C=1C(=CC(=CC1)OC)OC)(N[C@H](C(NC(C(CC(=O)NCCCC)O)CC2=CC=CC=C2)=O)[C@H](CC)C)=O
BAILJXDQIBWAPX-MDRAGFLNNA-N,CHEMBL609987,1509,A,6.52,chembl20,595447,9606,CTSD,998,C1(=CC(=CC(=C1)C[C@@H]([C@@H](CNC2(C3=CC(=CC=C3)C(C)(C)C)CCC=4NN=CC4C2)O)NC(=O)C)F)F
MZFWJFYQYIPXQF-GUFYJHDTNA-N,CHEMBL448945,1509,N,4.76,chembl20,556704,9606,CTSD,998,S1(=O)(=O)CCN2C3=C(N1C)C=C(C(N[C@H]([C@@H](CNCC4=CC=CC=C4)O)CC5=CC=CC=C5)=O)C=C3C(=C2)CC
WUYOJSGIKRCAKP-KPZMGRRTNA-N,CHEMBL510865,1509,N,4.58,chembl20,556704,9606,CTSD,998,C1CCN(S(C1)(=O)=O)C=2C=C(C=C(C2)C(N[C@H]([C@H](O)CNCC3=CC=CC=C3)CC4=CC=CC=C4)=O)NCC
GLEZETRPRUIAGJ-OYTJRIGKNA-N,CHEMBL537300,1509,A,5.3,chembl20,571911,9606,CTSD,998,CCC=1C2=CC(=CC=3N(S(CCN(C1)C32)(=O)=O)CC(F)(F)F)C(=O)N[C@@H](CC4=CC=CC=C4)[C@H](O)CNC5CCOCC5
BZWOXVWMNGPFPN-XWKXIUPJNA-N,CHEMBL2407487,1509,A,8.37,chembl20,974167,9606,CTSD,998,C12(CCC1)OC3=C([C@@H](NC[C@H]([C@H]4NC(CCCCCCC=5C=C(C4)C=CC5)=O)O)C2)C=C(C=N3)CC(C)(C)C
BXBKECSXPXOHQB-IBZMOEQTNA-N,57388041,1509,A,5.51286,pubchem,668998,9606,CTSD,998,S1(=O)(=O)C[C@H]([C@H](O)[C@@H](NCC2=NC=CC(=C2)C(C)(C)C)C1)CC3=CC(OC(C(F)(F)F)C(F)(F)F)=C(N)C(F)=C3
FOFAAKHXTNOCAM-REAZDUEQNA-N,72191659,1509,A,5.4828,pubchem,771312,9606,CTSD,998,[S@@H]1(O)C[C@H](C(=O)[C@@H](NC(C=2C=C(C(C)C)C=CC2)([2H])[2H])C1)CC3=CC(O[C@H](COC)C(F)(F)F)=C(N)C(F)=C3
FIWCVIADXWJIGF-LLOVJHELNA-N,CHEMBL211194,1509,A,6.7,chembl20,366290,9606,CTSD,998,C1(=O)[C@@H]2[C@@H](CCCN2)SCC=CCSC[C@H](NC([C@@H](N1)C)=O)[C@@H](O)C[C@H](C(=O)NCCCC)C
FIWCVIADXWJIGF-YTUIWVLNNA-N,CHEMBL210240,1509,A,8.0,chembl20,366290,9606,CTSD,998,[C@@H]12[C@@H](NCCC1)C(N[C@H](C(N[C@@H](CSCC=CCS2)[C@@H](O)C[C@@H](C)C(=O)NCCCC)=O)C)=O
FHHVBAOKGVENQJ-ASYNMQTHNA-N,CHEMBL569608,1509,A,7.08,chembl20,595447,9606,CTSD,998,C1C[C@@](CN[C@H]1SC)(NC[C@@H](O)[C@@H](NC(=O)C)CC=2C=C(F)C=C(C2)F)C3=CC=CC(=C3)C(C)(C)C
HBJFRYCGRMDUFD-VDERGJSUNA-N,57388040,1509,A,5.43063,pubchem,668998,9606,CTSD,998,S=1(O)(O)C[C@H](NC[C@@H]2[C@@H](OC(C)(C)C)C2)C(=O)[C@@H](C1)CC3=CC(OC(C(F)(F)F)C(F)(F)F)=C(N)C(F)=C3
GVEVAGOMJALGKC-UFUZGLPRNA-N,CHEMBL400654,1509,A,5.76,chembl20,462064,9606,CTSD,998,C1(C(C=CC1C)=O)C2=CC(C(N[C@H]([C@H](O)CNCC3=CC=CC(=C3)C(F)(F)F)CC=4C=CC=CC4)=O)=CC(=C2)OCC
GWYUTDIWKSTOGJ-ASYNMQTHNA-N,CHEMBL570982,1509,A,6.28,chembl20,595447,9606,CTSD,998,C1C[C@@](CN[C@H]1NOC)(NC[C@@H](O)[C@@H](NC(=O)C)CC=2C=C(F)C=C(C2)F)C3=CC=CC(=C3)C(C)(C)C
FBDCQORXLIVIPH-DRTKVUFTNA-N,CHEMBL258068,1509,A,5.1,chembl20,468540,9606,CTSD,998,C1(NC(=O)[C@@H](NC[C@H]([C@H](CC2=CC=CC=C2)NC(=O)C3=CC(=CC(=C3)OCC)N4C(CCC4)=O)O)C)CCCCC1
GFLGTJARAXRARU-UFVOQKQVNA-N,71726571,1509,A,8.20066,pubchem,761331,9606,CTSD,998,O1C2(CCC2)C[C@H](NC[C@@H](O)[C@@H](NC(=O)CCCC=C)CC=3C=C(C=CC3)CC=C)C4=C1C=CC(=C4)CC
GGDJHNWKACMLOC-GGJDOMPYNA-N,CHEMBL2408751,1509,A,9.0,chembl20,973546,9606,CTSD,998,C([C@]1(C)OC2=C([C@@H](NC[C@H]([C@H](CC3=CC(=CC(=C3)F)F)NC(C)=O)O)C1)C=C(C=C2)CC(C)(C)C)CC
GGDJHNWKACMLOC-HQWMOONLNA-N,CHEMBL2408752,1509,A,8.7,chembl20,973546,9606,CTSD,998,C[C@]1(CCC)OC2=C([C@@H](NC[C@H]([C@H](CC3=CC(=CC(=C3)F)F)NC(C)=O)O)C1)C=C(C=C2)CC(C)(C)C
MNGUVHPNHVMEDL-GYKCMUPPNA-N,CHEMBL539436,1509,A,5.53,chembl20,571911,9606,CTSD,998,CCC=1C=2C3=C(C=C(C(N[C@H]([C@@H](CNCC4=CC(=CC=C4)OC)O)CC=5C=CC=CC5)=O)C2)N(S(CCN3C1)(=O)=O)C
FRRUPPDKKTVORB-SQWIIJICNA-N,CHEMBL427946,1509,A,5.8,chembl20,45324,9606,CTSD,998,C(C=1C(=CC(=CC1)OC)OC)(N[C@H](C(NC(C(CC(=O)NCCCC)O)CC2=CC=CC=C2)=O)C(C)C)=O
GPAVTBALSLYNRZ-GTLDWTKTNA-N,CHEMBL535008,1509,A,6.11,chembl20,571911,9606,CTSD,998,CCC=1C2=CC(=CC=3N(S(CN(C1)C32)(=O)=O)C)C(=O)N[C@@H](CC4=CC=CC=C4)[C@H](O)CNC(C)(C)CCCC(C)C
DOQOXQHNFYQTQF-WSIMBGEINA-N,CHEMBL411237,1509,A,6.51,chembl20,480069,9606,CTSD,998,C1N(C(=O)N[C@@H]1C(N[C@H]([C@H](O)CNCC2=CC(=CC=C2)N(C)C)CC3=CC=CC=C3)=O)CCC4=CC=CC=C4
DOJVZNNOIXNFGO-ASYNMQTHNA-N,CHEMBL571419,1509,A,6.89,chembl20,595447,9606,CTSD,998,C1C[C@@](CN[C@H]1OC)(NC[C@@H](O)[C@@H](NC(=O)C)CC=2C=C(F)C=C(C2)F)C3=CC=CC(=C3)C(C)(C)C
FZLSLIXTGTZYGP-WSIMBGEINA-N,CHEMBL260173,1509,A,6.23,chembl20,480069,9606,CTSD,998,C1N(C(=O)N[C@@H]1C(=O)N[C@H]([C@H](O)CNCC2=CC(=CC=C2)N(C)C)CC3=CC=CC=C3)CCOC4=CC=CC=C4
DLWWAEZPTACWPK-CFGSVEDLNA-N,CHEMBL600326,1509,A,7.96,chembl20,604245,9606,CTSD,998,C1(CC1)(NC[C@H]([C@H]2NC(C3=CC(=NC(OCCCCOC4=CC=CC(C2)=C4)=C3)C)=O)O)C5=CC=CC(=C5)C(C)C
DIVOTBMEMUKMAL-CRSSCQKYNA-N,CHEMBL411917,1509,A,6.82,chembl20,480069,9606,CTSD,998,C1N(C(=O)N[C@@H]1C(=O)N[C@H]([C@H](O)CNCC2=CC(=CC=C2)C(C)C)CC3=CC=CC=C3)CC4=CC(=CC(=C4)F)F
JBRLAGKTAUICTP-PIPMEXSNNA-N,72191661,1509,A,5.10237,pubchem,771312,9606,CTSD,998,[S@@H]1(O)C[C@H](C(=O)[C@@H](NCC2=CC(C(O)(C)C)=CC=C2)C1)CC3=CC(O[C@H](COC)C(F)(F)F)=C(N)C(F)=C3
IEFNQMINVHIYBY-NYFFAWBRNA-N,CHEMBL1210350,1509,A,5.73,chembl20,644688,9606,CTSD,998,[C@@H](NC(=O)C=1C=CC=C(N2S(OC3=C2C=CC=C3)(=O)=O)C1)([C@H](O)CNCC4=CC=CC(=C4)C(F)(F)F)CC=5C=CC=CC5
LTHZWJXJHAGGMX-FROJFSSONA-N,CHEMBL401180,1509,N,4.32,chembl20,455664,9606,CTSD,998,C=1C(=CC=2COC([C@@](CC3=CC=CC(=C3)CC[C@@H](NC(C1C2)=O)C4=CC=CC=C4)(N)C)=O)C5=C(C=CC=C5)C#N
LYOALEBGXHPTDB-TTZSQGSKNA-N,CHEMBL114278,1509,A,6.33,chembl20,45172,9606,CTSD,998,C(N[C@H]([C@H](CC(=O)NCCCC)O)COCC=1C=CC(=CC1)Br)([C@@H](NC(C=2N=CC=CC2)=O)C(C)C)=O
FYARDFZESROLIJ-IFOIYZMLNA-N,CHEMBL554146,1509,A,5.67,chembl20,570783,9606,CTSD,998,S1(=O)(=O)CCN2C=3C(C(=C2)CC)=CC(=CC3O1)C(N[C@@H](CC4=CC=CC=C4)[C@@H](CNCC5=CC=CC(=C5)C(F)(F)F)O)=O
ALDJXOMRVJRQQK-VJGRUGQNNA-N,CHEMBL259083,1509,A,6.52,chembl20,480069,9606,CTSD,998,C1N(C(=O)N[C@@H]1C(=O)N[C@H]([C@H](O)CNCC2=CC(=CC=C2)OC(F)(F)F)CC3=CC=CC=C3)CC4=CC=CC=C4
BUMFQYLWEXXRJQ-FPXHGUKWNA-N,11845584,1509,A,5.16115,pubchem,266640,9606,CTSD,998,S1C[C@H](NC(=O)[C@@H](NC(=O)[C@@H]2NCCC[C@@H]2CCC=CC1)C)[C@@H](O)C[C@@H](C)C(=O)NCCCC
YUZALEJJOXEEJU-BOJJLPENNA-N,CHEMBL556453,1509,A,5.92,chembl20,570783,9606,CTSD,998,S1(=O)(=O)CCC=2C=3C(=CC(=CC3N1C)C(=O)N[C@H]([C@@H](CN[C@@H](CC)C)O)CC4=CC=CC=C4)N(C2)CC
FBMGVFBNGKNQCB-ZQHGPVJANA-N,CHEMBL402305,1509,A,6.22,chembl20,468540,9606,CTSD,998,C(N[C@H]([C@H](O)CN[C@@H](C)C(NC1CCCCC1)=O)CC=2C=CC=CC2)(=O)C=3C=CC=C(C3)S(CCCCC)(=O)=O
DCBXSNBDNFBYSA-OFMDWGDTNA-N,CHEMBL230190,1509,A,6.24,chembl20,438638,9606,CTSD,998,C=1C(=CC(C(=O)N[C@@H](CC2=CC=CC=C2)[C@H](O)CNCC3=CC(=CC=C3)OC)=CC1C(N(CCC)CCC)=O)CC#N
FOOVRTJNGMVZBK-COPCDDAFNA-N,CHEMBL2047912,1509,A,5.98,chembl20,826121,9606,CTSD,998,C=1[C@H](C([C@H](CS1(O)O)NCC=2C=C(C=CC2)C(C)(C)C)=O)CC=3C=C(C(=C(C3)C[C@@H](C(F)(F)F)O)N)F
GDQKDPHAGNWWNT-MDBOTQNNNA-N,CHEMBL570762,1509,A,7.55,chembl20,595447,9606,CTSD,998,C1C[C@@](NC[C@@H](O)[C@@H](NC(=O)C)CC=2C=C(F)C=C(C2)F)(C3=CC=CC(=C3)C(C)(C)C)CN[C@H]1C(F)(F)F
GJZNABCEATUZGN-PYTKSMKFNA-N,CHEMBL570745,1509,A,5.85,chembl20,595447,9606,CTSD,998,C1C[C@@](CC[C@H]1O)(NC[C@@H](O)[C@@H](NC(=O)C)CC=2C=C(F)C=C(C2)F)C3=CC=CC(=C3)C(C)(C)C
KZPLDAGPIVXPII-VXNIQVBUNA-N,CHEMBL77282,1509,A,6.04,chembl20,45324,9606,CTSD,998,C(NC(C(CC(=O)NCCCC)O)CC(C)C)([C@@H](NC(=O)COC=1C=C2C=CC=CC2=CC1)CC(C)C)=O
LDEJWKJPGCUIHM-QRSHOJPGNA-N,CHEMBL213300,1509,A,5.05,chembl20,366290,9606,CTSD,998,C1(=O)[C@H]2[C@H](CNCC2)SCC=CCSC[C@H](NC([C@H](C)N1)=O)[C@@H](O)C[C@H](C(=O)NCCCC)C
LDOGMBNDABKFAA-NSJMMFDCNA-N,CHEMBL83114,1509,A,6.6,chembl20,45153,9606,CTSD,998,S(C=1C(=C(Cl)C=C(C1)Cl)O)(NC2=C(C(NC=3C=CC(SC4=NC=5C=CC(=CC5S4)OCC)=CC3)=O)C=C(C=C2Cl)Cl)(=O)=O
KGXGHACVJIMVOB-UCFCWBNQNA-N,44625321,1509,A,5.91009,pubchem,668998,9606,CTSD,998,S1(O)(O)=C[C@H](C(=O)[C@@H](NCC2=CC(C(C)(C)C)=CC=C2)C1)CC3=CC(O[C@@H](COCC)C(F)(F)F)=C(N)C(F)=C3
KGXGHACVJIMVOB-WNOPAQSVNA-N,CHEMBL2048051,1509,A,6.64,chembl20,826121,9606,CTSD,998,C=1[C@H](C([C@H](CS1(O)O)NCC=2C=C(C=CC2)C(C)(C)C)=O)CC=3C=C(C(=C(C3)O[C@@H](C(F)(F)F)COCC)N)F
KNUQXNGMAGESQG-DEAUNEASNA-N,68696989,1509,A,7.4437,pubchem,761331,9606,CTSD,998,O1C2(CCC2)C[C@H](NC[C@@H](O)[C@@H](NC(=O)CCCCC=C)CC=3C=C(C=CC3)CC=C)C4=C1C=CC(=C4)CC
KNVGUGLUCJPLGZ-FSIKSAMXNA-N,CHEMBL2031145,1509,A,7.66,chembl20,819410,9606,CTSD,998,[C@@]12(C[C@@H](C1)F)OC3=C(C=C(CC(C)(C)C)C=N3)[C@H](C2)NC[C@H]([C@@H](NC(C)=O)CC4=CC=CC(=C4)F)O
KNVGUGLUCJPLGZ-UYZWYXTANA-N,CHEMBL2030994,1509,A,7.92,chembl20,819410,9606,CTSD,998,[C@@]12(C[C@H](C1)F)OC3=C(C=C(CC(C)(C)C)C=N3)[C@H](C2)NC[C@H]([C@@H](NC(C)=O)CC4=CC=CC(=C4)F)O
LXQLUGGTPKXSBK-PFUFOWHINA-N,CHEMBL447120,1509,N,4.82,chembl20,546200,9606,CTSD,998,N1(C(CCC1)=O)C2=C3C(=CC(=C2)C(N[C@H]([C@H](O)CNCC4=CC=CC(=C4)C(F)(F)F)CC5=CC=CC=C5)=O)C(=CO3)CC
LWVIQLICDZHOEY-MWINPOHANA-N,CHEMBL285177,1509,A,8.01,chembl20,45175,9606,CTSD,998,C(N(C[C@@H]([C@@H](NC(=O)COC=1C=C(Cl)C=CC1)CC=2C=CC=CC2)O)CCC3=CC=C(C=C3)OC)(C4CCN(CC4)C)=O
LUWOLSNFQZQQJX-MDTDYTIONA-N,CHEMBL609988,1509,A,6.68,chembl20,595447,9606,CTSD,998,C1(=CC(=CC(=C1)C[C@@H]([C@@H](CNC2(C3=CC(=CC=C3)C(C)(C)C)CCC4=NC(=NC=C4C2)N)O)NC(=O)C)F)F
MGZXFXKUYAHYNH-FRGLQRNONA-N,66649578,1509,A,6.5376,pubchem,771312,9606,CTSD,998,[S@@H]1(O)C[C@H](C(=O)[C@@H](NCC=2C=C(C(C)(C)C)C=CC2F)C1)CC3=CC(O[C@H](COC)C(F)(F)F)=C(N)C(F)=C3
MCGUJRKODGUNIJ-FSIKSAMXNA-N,CHEMBL2030995,1509,A,7.85,chembl20,819410,9606,CTSD,998,[C@@]12(C[C@@H](C1)F)OC3=C(C=C(CC(C)(C)C)C=N3)[C@H](C2)NC[C@H]([C@@H](NC(C)=O)CC4=CC=C(C=C4)F)O
MCGUJRKODGUNIJ-UYZWYXTANA-N,CHEMBL2031144,1509,A,8.1,chembl20,819410,9606,CTSD,998,[C@@]12(C[C@H](C1)F)OC3=C(C=C(CC(C)(C)C)C=N3)[C@H](C2)NC[C@H]([C@@H](NC(C)=O)CC4=CC=C(C=C4)F)O
MJRQGMBREBIHCB-GWIJIKNRNA-N,CHEMBL2407495,1509,A,7.54,chembl20,974167,9606,CTSD,998,C12(CCC1)OC3=C([C@@H](NC[C@H]([C@@H](NC(CCC=C)=O)CC4=CC(=CC=C4)CC=C)O)C2)C=C(C=C3)CC
MHUJDBRPTZFLGV-LRVMFJRANA-N,CHEMBL447220,1509,A,5.39,chembl20,546200,9606,CTSD,998,N1(C(CCC1)=O)C2=C3C(=CC(=C2)C(N[C@H]([C@H](O)CNCC4=CC=CC(=C4)C(F)(F)F)CC5=CC=CC=C5)=O)C(=CN3)CC
JYLMTIYGNWDAHE-HHVDCRHONA-N,CHEMBL84616,1509,A,5.57,chembl20,45153,9606,CTSD,998,C1(=NC=2C=CC(=CC2S1)OCC)SC=3C=CC(NC(C4=C(NC(C=5C(CC(=O)O)=CC=CC5)=O)C=CC(=C4)Cl)=O)=CC3
KEYMCXPYOIICBR-KHSYCKDJNA-N,CHEMBL252263,1509,A,5.96,chembl20,462059,9606,CTSD,998,C1(N2C(CCC2)=O)=CC(=CC(=C1)NCC)C(=O)N[C@H]([C@H](O)CNC(CCCC(C)C)C)CC3=CC=CC=C3
HBTAKNPQCLRELO-AKEVKKPTNA-N,CHEMBL262297,1509,A,6.96,chembl20,45170,9606,CTSD,998,C(NC(C(CC(=O)NCCCC)O)CC1=CC=CC=C1)(C(NC(=O)COC2=CC3=CC=CC=C3C=C2)C4=CC=CC=C4)=O
HYNKIPABGATMMG-YRWAGGEDNA-N,CHEMBL1210355,1509,A,5.67,chembl20,644688,9606,CTSD,998,[C@@H](NC(=O)C=1C=CC(=C(N(S(C)(=O)=O)C2=CC=CC=C2)C1)C)([C@H](O)CNCC3=CC=CC(=C3)C(F)(F)F)CC4=CC=CC=C4
IUSGWDAMBBJURY-MNOHGNHSNA-N,CHEMBL1088215,1509,A,7.46,chembl20,615206,9606,CTSD,998,CC(N[C@H](C(N[C@@H](CCSC)C(N[C@H]([C@@H](O)C[C@H](C(NCCCC)=O)C)CC(C)C)=O)=O)C)=O
HUCKKBDXVQDXSC-KGALKQAENA-N,CHEMBL1210431,1509,A,6.68,chembl20,644688,9606,CTSD,998,[C@@H](NC(=O)C=1C=CC=C(N(S(C)(=O)=O)C2=CC=CC=C2)C1)([C@H](O)CNC(CCCC(C)C)C)CC=3C=CC=CC3
HVFZUMJBEDTECP-XCSUWAPQNA-N,CHEMBL403533,1509,A,5.21,chembl20,468540,9606,CTSD,998,C1(NC(=O)[C@@H](NC[C@H]([C@H](CC2=CC=CC=C2)NC(C3=CC(=CC(=C3)OCC)N4CCCC4)=O)O)C)CCCCC1
JKZUWZCUDKMAKA-XKCUDMHVNA-N,CHEMBL1084154,1509,A,5.1,chembl20,615206,9606,CTSD,998,[C@@H]1(CCC[C@H](C1)C(N[C@H]([C@@H](O)CNCC2=CC=CC(=C2)C(C)C)CC3=CC=CC=C3)=O)C(NC(C)=O)(C)C
HLMHEVMWGKPZAF-UKPSDQQKNA-N,CHEMBL314896,1509,A,5.74,chembl20,45153,9606,CTSD,998,S(C1=C(C(=O)O)C=CC=C1)(NC2=C(C(NC3=CC=C(SC4=NC=5C=CC(=CC5S4)OCC)C=C3)=O)C=C(C=C2)Cl)(=O)=O
HOYROTIEWOWVBR-YEVBOSGWNA-N,CHEMBL584731,1509,A,7.1,chembl20,595447,9606,CTSD,998,C1C[C@@](CN[C@H]1C)(NC[C@@H](O)[C@@H](NC(=O)C)CC=2C=C(F)C=C(C2)F)C3=CC=CC(=C3)C(C)(C)C
HJICKJJRWRRYHT-FQYCDPAXNA-N,CHEMBL265953,1509,A,6.35,chembl20,480069,9606,CTSD,998,C1N(C(=O)N[C@@H]1C(=O)N[C@H]([C@H](O)CNCC2=CC(=CC=C2)N(C)C)CC3=CC=CC=C3)CC4=CC=C(C=C4F)F
IQTBSLHTGJXWLW-SZORVZLINA-N,CHEMBL1210330,1509,A,5.77,chembl20,644688,9606,CTSD,998,[C@@H](NC(C=1C=CC=C(NC2=CC=CC=C2)C1)=O)([C@H](O)CN[C@H](C(=O)NC3CCCCC3)C)CC4=CC=CC=C4
LNASFBLNMFIVTI-ZYMSVLFVNA-N,CHEMBL314638,1509,A,6.22,chembl20,45153,9606,CTSD,998,S(C=1C(=C(Cl)C=C(C1)Cl)O)(CC2=C(C(NC3=CC=C(SC4=NC=5C=CC(=CC5S4)OCC)C=C3)=O)C=C(C=C2Cl)Cl)(=O)=O
PXNLNYOKMXUCEE-APWZRJJANA-N,57384271,1509,A,6.22185,pubchem,668998,9606,CTSD,998,S1(O)(O)=C[C@H](C(=O)[C@@H](NCC2=CC(C(CO)(C)C)=CC=C2)C1)CC3=CC(OC(C(F)(F)F)C(F)(F)F)=C(N)C(F)=C3
PZOWVJSFRDNGMG-GUFYJHDTNA-N,CHEMBL553938,1509,A,5.8,chembl20,571911,9606,CTSD,998,[C@@H](NC(C1=CC=2NS(CCCN3C=C(C(C32)=C1)CC)(=O)=O)=O)([C@H](O)CNC=4C=CC(=CC4)OC)CC=5C=CC=CC5
PWFNKLZUVFVNSW-VOJQIQCCNA-N,CHEMBL583546,1509,A,5.14,chembl20,595447,9606,CTSD,998,C1C[C@@](NC[C@@H](O)[C@@H](NC(=O)C)CC=2C=C(F)C=C(C2)F)(C3=CC=CC(=C3)C(C)(C)C)CN=C1NS(C)(O)=O
PLFRHQJOEZNBAR-GVWVCXEANA-N,CHEMBL1257185,1509,A,8.1,chembl20,665268,9606,CTSD,998,C1C2CC3(CC(C2)CC1C3)N4C=C(C5(CCCCC5)NC[C@H]([C@@H](NC(=O)C)CC6=CC(=CC(=C6)F)F)O)N=N4
PJNQEXSGZMHMGP-FQYCDPAXNA-N,CHEMBL405889,1509,A,6.49,chembl20,480069,9606,CTSD,998,C1N(C(=O)N[C@@H]1C(=O)N[C@H]([C@H](O)CNCC2=CC(=CC=C2)N(C)C)CC3=CC(=CC(=C3)F)F)CC4=CC=CC=C4
QDNYUOBQNJAFJZ-MBQCEJFONA-N,CHEMBL2031150,1509,A,6.46,chembl20,819410,9606,CTSD,998,[C@@]12(C[C@@H](C1)O)OC3=C(C=C(CC(C)(C)C)C=N3)[C@H](C2)NC[C@@H](O)[C@@H](NC(CF)=O)CC4=CC=C(C=C4)F
QCFXVTNUYVJGLM-AWQPMTELNA-N,CHEMBL96943,1509,A,6.25,chembl20,45170,9606,CTSD,998,C(NC(C(CC(=O)NCCCC)O)CC1=CC=CC=C1)(C(NC(=O)CO/C=C/C2C(C=C)C=CC=C2)C(CC)C)=O
PSTRBGUZCZNQFY-XWQTZBKQNA-N,CHEMBL433335,1509,A,5.82,chembl20,45153,9606,CTSD,998,C1(=C(NC(C=2C(=C(Cl)C=C(C2)Cl)O)=O)C(Cl)=CC(=C1)Cl)C(NC=3C=CC(SC4=NC=5C=CC(=CC5S4)OCC)=CC3)=O
QNEVJIWNSZTEGF-VBCKSLGYNA-N,CHEMBL402348,1509,A,5.45,chembl20,462059,9606,CTSD,998,C(NC[C@H]([C@@H](NC(C=1C=C(N2C(CCC2)=O)C=C(NCC)C1)=O)CC3=CC=CC=C3)O)C4=CC=CC(=C4)OC(F)(F)F
QIZVESZBDMJHKA-YMADFNJANA-N,CHEMBL211432,1509,A,7.7,chembl20,366290,9606,CTSD,998,N([C@H]1CSCCCCCSC[C@H](NC(=O)[C@@H](NC1=O)C)[C@@H](O)C[C@H](C(NCCCC)=O)C)C(=O)OC(C)(C)C
RTBOVRLHCZUQJC-GBHJFSKLNA-N,CHEMBL75057,1509,A,5.89,chembl20,45324,9606,CTSD,998,C(NC(C(CC(=O)NCCCC)O)CC(C)C)([C@@H](NC(=O)COC=1C=C2C=CC=CC2=CC1)CC3=CC=CC=C3)=O
ROPUFHDVQJKHLC-RKBYZMGFNA-N,44413924,1509,A,6.04096,pubchem,266640,9606,CTSD,998,O[C@H]([C@H]1NC(=O)[C@@H](NC(=O)[C@@H](NC(OC(C)(C)C)=O)COCC=CCOC1)C)C[C@@H](C)C(=O)NCCCC
RNVMGPVMHLDCDT-APWZRJJANA-N,CHEMBL2048047,1509,A,6.35,chembl20,982389,9606,CTSD,998,C=1[C@H](C([C@H](CS1(O)O)NCC=2C=C(C=CC2)C(C)(C)C)=O)CC=3C=C(C(=C(C3)OC(C(F)(F)F)C(F)(F)F)N)F
QPGDTFHILHXFBQ-VBCKSLGYNA-N,CHEMBL403429,1509,A,5.24,chembl20,462059,9606,CTSD,998,C1(=CC(=CC(=C1)N2C(CCC2)=O)C(N[C@@H](CC=3C=CC=CC3)[C@H](O)CNCC=4C=CC=C(C4)C(F)(F)F)=O)NCC
